DAY ID MONTHLY_REVENUE VAT_PAYMENT EBT MONTHLY_WAGE_PAYMENT TOTAL_FINANCIAL_PAYMENT PHYSICAL_CAPITAL_DEPRECIATION_COST DIVIDEND_PAYMENT CAPITAL_TAX_PAYMENT NET_EARNINGS
 880 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 880 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 880 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 880 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 900 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 900 14 63.228327 12.645592 0.552335 10.000000 0.000000 37.820693 2.209339 0.055233 0.497101
 900 13 63.228340 12.645597 0.552339 10.000000 0.000000 37.820693 2.209356 0.055234 0.497105
 900 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 900 12 56.792299 11.358446 0.496194 10.000000 0.000000 32.952813 1.984776 0.049619 0.446575
 900 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 900 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 900 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 900 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 900 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 900 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 900 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 900 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 900 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 900 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 900 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 900 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 900 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 920 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 920 14 63.228511 12.645665 0.552394 10.000000 0.000000 37.820693 2.209575 0.055239 0.497154
 920 13 63.228518 12.645668 0.552396 10.000000 0.000000 37.820693 2.209583 0.055240 0.497156
 920 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 920 12 56.792333 11.358460 0.496205 10.000000 0.000000 32.952813 1.984820 0.049621 0.446585
 920 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 920 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 920 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 920 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 920 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 920 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 920 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 920 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 920 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 920 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 920 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 920 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 920 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 940 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 940 14 63.228604 12.645702 0.552423 10.000000 0.000000 37.820693 2.209693 0.055242 0.497181
 940 13 63.228607 12.645704 0.552424 10.000000 0.000000 37.820693 2.209697 0.055242 0.497182
 940 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 940 12 56.792350 11.358467 0.496211 10.000000 0.000000 32.952813 1.984842 0.049621 0.446590
 940 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 940 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 940 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 940 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 940 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 940 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 940 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 940 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 940 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 940 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 940 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 940 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 940 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 960 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 960 14 63.228650 12.645721 0.552438 10.000000 0.000000 37.820693 2.209752 0.055244 0.497194
 960 13 63.228652 12.645721 0.552438 10.000000 0.000000 37.820693 2.209754 0.055244 0.497195
 960 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 960 12 56.792359 11.358470 0.496213 10.000000 0.000000 32.952813 1.984853 0.049621 0.446592
 960 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 960 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 960 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 960 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 960 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 960 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 960 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 960 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 960 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 960 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 960 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 960 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 960 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 980 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 980 14 63.228673 12.645730 0.552445 10.000000 0.000000 37.820693 2.209781 0.055245 0.497201
 980 13 63.228674 12.645730 0.552446 10.000000 0.000000 37.820693 2.209782 0.055245 0.497201
 980 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 980 12 56.792363 11.358472 0.496215 10.000000 0.000000 32.952813 1.984859 0.049621 0.446593
 980 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 980 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 980 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 980 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 980 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 980 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 980 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 980 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 980 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 980 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 980 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 980 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 980 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1000 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1000 14 63.228685 12.645735 0.552449 10.000000 0.000000 37.820693 2.209796 0.055245 0.497204
 1000 13 63.228685 12.645735 0.552449 10.000000 0.000000 37.820693 2.209797 0.055245 0.497204
 1000 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1000 12 56.792365 11.358473 0.496215 10.000000 0.000000 32.952813 1.984862 0.049622 0.446594
 1000 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1000 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1000 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1000 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1000 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1000 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1000 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1000 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1000 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1000 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1000 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1000 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1000 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1020 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1020 14 63.228690 12.645737 0.552451 10.000000 0.000000 37.820693 2.209804 0.055245 0.497206
 1020 13 63.228691 12.645737 0.552451 10.000000 0.000000 37.820693 2.209804 0.055245 0.497206
 1020 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1020 12 0.000000 11.358473 7.086778 10.000000 0.000000 0.000000 28.347114 0.708678 6.378101
 1020 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1020 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1020 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1020 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1020 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1020 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1020 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1020 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1020 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1020 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1020 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1020 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1020 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1040 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1040 14 63.228693 12.645738 0.552452 10.000000 0.000000 37.820693 2.209807 0.055245 0.497207
 1040 13 63.228693 12.645738 0.552452 10.000000 0.000000 37.820693 2.209807 0.055245 0.497207
 1040 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1040 12 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1040 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1040 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1040 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1040 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1040 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1040 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1040 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1040 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1040 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1040 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1040 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1040 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1040 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1060 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1060 13 0.000000 12.645739 8.116591 10.000000 0.000000 0.000000 32.466364 0.811659 7.304932
 1060 14 0.000000 12.645739 8.116591 10.000000 0.000000 0.000000 32.466364 0.811659 7.304932
 1060 12 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1060 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1060 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1060 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1060 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1060 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1060 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1060 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1060 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1060 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1060 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1060 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1060 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1060 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1060 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1080 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1080 14 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1080 13 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1080 12 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1080 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1080 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1080 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1080 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1080 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1080 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1080 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1080 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1080 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1080 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1080 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1080 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1080 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1080 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1100 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1100 13 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1100 14 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1100 12 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1100 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1100 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1100 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1100 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1100 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1100 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1100 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1100 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1100 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1100 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1100 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1100 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1100 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1100 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1120 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1120 14 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1120 13 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1120 12 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1120 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1120 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1120 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1120 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1120 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1120 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1120 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1120 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1120 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1120 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1120 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1120 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1120 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1120 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1140 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1140 13 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1140 14 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1140 12 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1140 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1140 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1140 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1140 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1140 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1140 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1140 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1140 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1140 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1140 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1140 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1140 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1140 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1140 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
 1160 1 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1160 14 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1160 13 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1160 12 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 -0.000000 0.000000 -10.000000
 1160 11 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1160 3 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1160 18 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1160 17 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1160 9 15.726894 0.000000 -18.832353 10.000000 8.832353 0.000000 0.000000 0.000000 -23.532690
 1160 10 0.000000 0.000000 -19.922259 10.000000 9.922259 0.000000 0.000000 0.000000 4.520314
 1160 2 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1160 16 0.000000 0.000000 -17.005022 10.000000 7.005022 0.000000 0.000000 0.000000 -17.005022
 1160 15 0.000000 0.000000 -21.148081 10.000000 11.148081 0.000000 0.000000 0.000000 -23.246777
 1160 7 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.000000
 1160 8 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.167303
 1160 5 0.000000 0.000000 -260.000000 10.000000 0.000000 250.000000 0.000000 0.000000 -260.000000
 1160 6 0.000000 0.000000 -10.000000 10.000000 0.000000 0.000000 0.000000 0.000000 -10.419326
 1160 4 0.000000 0.000000 -13.874963 10.000000 3.874963 0.000000 0.000000 0.000000 -13.874963
